[monitor_start] Monitoring PID 1306401 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1774016426742,15888,2489,2489,59392,,
[monitor_data] 1774016428208,96652,3604,3604,83968,,
[monitor_data] 1774016428843,151140,6909,6909,190464,Phase 1,Iteration 1
[monitor_data] 1774016429486,307312,9121,9121,892928,Phase 1,Iteration 1
[monitor_data] 1774016430128,1026560,9778,9778,2082816,Phase 1,Iteration 1
[monitor_data] 1774016430769,2278984,54175,54175,3270656,Phase 1,Iteration 1
[monitor_data] 1774016431409,3469528,50989,50989,4474880,Phase 1,Iteration 1
[monitor_data] 1774016432049,4766520,187756,187756,5679104,Phase 1,Iteration 1
[monitor_data] 1774016432692,6007020,174803,174803,6793216,Phase 2,Iteration 1
[monitor_data] 1774016433336,7071380,150841,150841,6793216,Phase 2,Iteration 1
[monitor_data] 1774016433978,7071380,175890,175890,6791168,Phase 2,Iteration 1
[monitor_data] 1774016434610,7074404,175748,175748,6791168,Phase 2,Iteration 1
[monitor_data] 1774016435249,7169324,317103,317103,6791168,Phase 2,Iteration 1
[monitor_data] 1774016435886,7221868,323908,323908,6819840,Phase 2,Iteration 1
[monitor_data] 1774016436525,7250540,304346,304346,6821888,Phase 3,Iteration 1
[monitor_data] 1774016437164,7252240,280321,280321,6821888,Phase 3,Iteration 1
[monitor_data] 1774016437805,7252240,301678,301678,6821888,Phase 3,Iteration 1
[monitor_data] 1774016438451,7299060,343952,343952,6821888,Phase 3,Iteration 1
[monitor_data] 1774016439093,7299092,342379,342379,6764544,Phase 3,Iteration 1
[monitor_data] 1774016439726,7299128,339068,339068,6764544,Phase 3,Iteration 1
[monitor_data] 1774016440369,7299140,366193,366193,6764544,Phase 3,Iteration 1
[monitor_data] 1774016441012,7299140,343747,343747,6762496,Phase 3,Iteration 1
[monitor_data] 1774016441660,7299140,422195,422195,6762496,Phase 3,Iteration 1
[monitor_data] 1774016442297,7382352,422860,422860,6762496,Phase 3,Iteration 1
[monitor_data] 1774016442934,7382956,421631,421631,6764544,Phase 3,Iteration 1
[monitor_data] 1774016443578,7382956,422448,422448,6764544,Phase 3,Iteration 1
[monitor_data] 1774016444206,7382956,421489,421489,6764544,Phase 3,Iteration 1
[monitor_data] 1774016444846,7632952,575201,575201,5289984,Phase 3,Iteration 1
[monitor_data] 1774016445508,7634292,500142,500142,5289984,Phase 3,Iteration 1
[monitor_data] 1774016446145,7790172,592979,592979,5289984,Phase 3,Iteration 1
[monitor_data] 1774016446780,7799844,592156,592156,5289984,Phase 3,Iteration 1
[monitor_data] 1774016447414,7799844,593808,593808,5289984,Phase 3,Iteration 1
[monitor_data] 1774016448052,7799844,591353,591353,5289984,Phase 3,Iteration 1
[monitor_data] 1774016448690,7799844,592841,592841,5289984,Phase 3,Iteration 1
[monitor_data] 1774016449331,7800536,595626,595626,5289984,Phase 3,Iteration 1
[monitor_data] 1774016449971,7800556,594925,594925,5289984,Phase 3,Iteration 1
[monitor_data] 1774016450608,7800556,589144,589144,5289984,Phase 3,Iteration 1
[monitor_data] 1774016451245,7800556,579163,579163,5146624,Phase 3,Iteration 1
[monitor_data] 1774016451896,8027672,667761,667761,3219456,Phase 3,Iteration 1
[monitor_data] 1774016452556,8069164,576636,576636,3100672,Phase 3,Iteration 1
[monitor_data] 1774016453198,8033696,668782,668782,3100672,Phase 3,Iteration 1
[monitor_data] 1774016453837,8091620,669592,669592,3100672,Phase 3,Iteration 1
[monitor_data] 1774016454478,8092492,669669,669669,3100672,Phase 3,Iteration 1
[monitor_data] 1774016455121,8092492,669346,669346,3100672,Phase 3,Iteration 1
[monitor_data] 1774016455761,8092492,669293,669293,3100672,Phase 3,Iteration 1
[monitor_data] 1774016456403,8092492,671518,671518,3100672,Phase 3,Iteration 1
[monitor_data] 1774016457038,8093036,670373,670373,3100672,Phase 3,Iteration 1
[monitor_data] 1774016457676,8093036,668540,668540,2254848,Phase 3,Iteration 1
[monitor_data] 1774016458320,7942980,391851,391851,673792,Phase 4,Iteration 1
[monitor_data] 1774016458965,7942980,401068,401068,671744,Phase 4,Iteration 1
[monitor_data] 1774016459602,7942980,408181,408181,671744,Phase 4,Iteration 1
[monitor_data] 1774016460245,7942980,408176,408176,673792,Phase 4,Iteration 1
[monitor_data] 1774016460884,7942980,408185,408185,673792,Phase 4,Iteration 1
[monitor_data] 1774016461523,7942980,408189,408189,669696,Phase 4,Iteration 1
[monitor_data] 1774016462159,7576924,41734,41734,10240,Phase 4,Iteration 1
[monitor_data] 1774016462796,7421360,3733,3733,8192,Phase 4,Iteration 1
[monitor_data] 1774016463437,7421360,3668,3668,8192,Phase 4,Iteration 1
[monitor_data] 1774016464072,7358488,3604,3604,6144,Phase 4,Iteration 1
[monitor_data] 1774016464713,7357976,3155,3155,6144,Phase 4,Iteration 1
[monitor_data] 1774016465352,7357976,3155,3155,151552,Phase 1,Iteration 2
[monitor_data] 1774016465995,7357976,3220,3220,749568,Phase 1,Iteration 2
[monitor_data] 1774016466639,7362636,55803,55803,4339712,Phase 1,Iteration 2
[monitor_data] 1774016467287,7364300,56093,56093,6789120,Phase 2,Iteration 2
[monitor_data] 1774016467937,7364300,56142,56142,6789120,Phase 2,Iteration 2
[monitor_data] 1774016468572,7364300,56142,56142,6789120,Phase 2,Iteration 2
[monitor_data] 1774016469205,7364300,56142,56142,6789120,Phase 2,Iteration 2
[monitor_data] 1774016469845,7364300,61449,61449,6789120,Phase 2,Iteration 2
[monitor_data] 1774016470483,7390208,267947,267947,6819840,Phase 3,Iteration 2
[monitor_data] 1774016471127,7431004,311563,311563,6819840,Phase 3,Iteration 2
[monitor_data] 1774016471772,7436168,288900,288900,6819840,Phase 3,Iteration 2
[monitor_data] 1774016472410,7436168,266268,266268,6819840,Phase 3,Iteration 2
[monitor_data] 1774016473047,7436168,242550,242550,6819840,Phase 3,Iteration 2
[monitor_data] 1774016473694,7394516,218390,218390,6819840,Phase 3,Iteration 2
[monitor_data] 1774016474336,7394516,266640,266640,6760448,Phase 3,Iteration 2
[monitor_data] 1774016474972,7395028,281236,281236,6760448,Phase 3,Iteration 2
[monitor_data] 1774016475611,7398348,324326,324326,6760448,Phase 3,Iteration 2
[monitor_data] 1774016476246,7408980,306186,306186,6760448,Phase 3,Iteration 2
[monitor_data] 1774016476884,7408980,284276,284276,6762496,Phase 3,Iteration 2
[monitor_data] 1774016477521,7408980,371732,371732,6760448,Phase 3,Iteration 2
[monitor_data] 1774016478170,7421396,425312,425312,6760448,Phase 3,Iteration 2
[monitor_data] 1774016478807,7421396,424575,424575,6760448,Phase 3,Iteration 2
[monitor_data] 1774016479445,7421396,470743,470743,6141952,Phase 3,Iteration 2
[monitor_data] 1774016480094,7538840,454224,454224,6141952,Phase 3,Iteration 2
[monitor_data] 1774016480730,7697888,499759,499759,6141952,Phase 3,Iteration 2
[monitor_data] 1774016481369,7700696,502218,502218,6141952,Phase 3,Iteration 2
[monitor_data] 1774016482011,7701132,500666,500666,6141952,Phase 3,Iteration 2
[monitor_data] 1774016482650,7701132,503061,503061,6141952,Phase 3,Iteration 2
[monitor_data] 1774016483289,7701464,501956,501956,6141952,Phase 3,Iteration 2
[monitor_data] 1774016483928,7704328,507867,507867,6141952,Phase 3,Iteration 2
[monitor_data] 1774016484569,7709248,487810,487810,6141952,Phase 3,Iteration 2
[monitor_data] 1774016485210,7709248,822041,822041,5230592,Phase 3,Iteration 2
[monitor_data] 1774016485854,8043860,612418,612418,3100672,Phase 3,Iteration 2
[monitor_data] 1774016486503,8043860,539726,539726,3098624,Phase 3,Iteration 2
[monitor_data] 1774016487141,8053488,633696,633696,3100672,Phase 3,Iteration 2
[monitor_data] 1774016487778,8053496,633619,633619,3100672,Phase 3,Iteration 2
[monitor_data] 1774016488419,8053496,632756,632756,3100672,Phase 3,Iteration 2
